Drug Name,CIDs
Tryptophan,10130455
Tryptophan,10608299
Tryptophan,16055314
Tryptophan,16055538
Tryptophan,16758211
Tryptophan,42627030
Tryptophan,44145885
Tryptophan,146035529
Obeticholic acid,214347
Obeticholic acid,447715
Obeticholic acid,21882238
Obeticholic acid,44398922
Obeticholic acid,59513414
Obeticholic acid,66933698
Obeticholic acid,86706182
Obeticholic acid,118667280
Obeticholic acid,134694180
Chenodeoxycholic acid,5645
Chenodeoxycholic acid,10133
Chenodeoxycholic acid,31401
Chenodeoxycholic acid,376831
Chenodeoxycholic acid,5283827
Chenodeoxycholic acid,6331440
Chenodeoxycholic acid,7092943
Chenodeoxycholic acid,9548590
Chenodeoxycholic acid,12306691
Chenodeoxycholic acid,21252245
Chenodeoxycholic acid,21989262
Chenodeoxycholic acid,44135443
Chenodeoxycholic acid,44754955
Chenodeoxycholic acid,46943422
Chenodeoxycholic acid,54612577
Chenodeoxycholic acid,76844686
Chenodeoxycholic acid,124489981
Chenodeoxycholic acid,134694228
Chenodeoxycholic acid,139292058
Chenodeoxycholic acid,145714624
Chenodeoxycholic acid,172052346
Oxymetholone,4638
Oxymetholone,9902
Oxymetholone,3032303
Oxymetholone,3034293
Oxymetholone,5281034
Oxymetholone,6432434
Oxymetholone,16219794
Oxymetholone,44629796
Oxymetholone,91873709
Oxymetholone,91884642
Oxymetholone,117072361
Oxymetholone,118701498
Oxymetholone,122130441
Oxymetholone,133686959
Oxymetholone,168312370
Stanozolol,5277
Stanozolol,25249
Stanozolol,6431909
Stanozolol,6914086
Stanozolol,44629810
Stanozolol,53801412
Stanozolol,117072352
Stanozolol,124937381
Stanozolol,133687156
Stanozolol,139025058
Anistreplase,
Dipyridamole,3108
Dipyridamole,22054459
Didanosine,45038985
Didanosine,45052461
Didanosine,135398739
Didanosine,135422442
Didanosine,135453847
Didanosine,135483777
Didanosine,135705216
Diflunisal,3059
Diflunisal,17900
Diflunisal,29921344
Dorzolamide (ophthalmic),
Drotrecogin alfa,
Flurbiprofen (ophthalmic),
Ibandronate,60852
Ibandronate,25230517
Ibritumomab tiuxetan,74890578
Ibritumomab tiuxetan,92002593
Icosapent,3209
Icosapent,3298
Icosapent,446284
Icosapent,5353613
Icosapent,9831415
Tositumomab (I-131),
Meclofenamic acid,4037
Meclofenamic acid,4038
Pentosan polysulfate,37720
Pentosan polysulfate,22052964
Pentosan polysulfate,71751489
Pentosan polysulfate,73896893
Pentosan polysulfate,92043424
Reteplase,5526
Risedronic acid,5245
Risedronic acid,406400
Risedronic acid,11403845
Risedronic acid,11954322
Risedronic acid,74572440
Streptokinase,9815560
Tenecteplase,
Tositumomab,
Urokinase,33309
Verteporfin,5362420
Verteporfin,5485223
Verteporfin,9896625
Verteporfin,9940086
Verteporfin,11980904
Verteporfin,11980940
Verteporfin,21872805
Verteporfin,49852365
Verteporfin,57184418
Verteporfin,71308305
Verteporfin,74891359
Verteporfin,88977011
Verteporfin,121513964
Verteporfin,122198773
Verteporfin,136589658
Verteporfin,137699068
Verteporfin,138981256
Verteporfin,139031004
Verteporfin,144135439
Verteporfin,146156878
Verteporfin,154805966
Verteporfin,155487764
Verteporfin,168312293
Verteporfin,168312294
Verteporfin,168312540
Verteporfin,168313019
Verteporfin,168313608
Verteporfin,168314510
Verteporfin,168314621
Verteporfin,168430535
Verteporfin,168478428
Ardeparin,772
Ardeparin,8784
Ardeparin,100942142
Argatroban,2232
Argatroban,92721
Argatroban,92722
Argatroban,152951
Argatroban,440542
Argatroban,445156
Argatroban,5282370
Argatroban,6102504
Argatroban,6321206
Argatroban,6335411
Argatroban,60071075
Argatroban,66509022
Argatroban,77058923
Argatroban,123133837
Argatroban,135742403
Diclofenac (ophthalmic),
Eptifibatide,43082
Eptifibatide,123610
Eptifibatide,448812
Eptifibatide,5311082
Eptifibatide,45356252
Eptifibatide,45357972
Eptifibatide,46783846
Eptifibatide,77906395
Eptifibatide,100959614
Eptifibatide,131632333
Eptifibatide,133566178
Eptifibatide,137704691
Lepirudin,16132441
Lepirudin,118856773
Lepirudin,139600825
Lepirudin,168005998
Meloxicam,4051
Meloxicam,111875
Meloxicam,10291556
Meloxicam,54677470
Pentoxifylline,4740
Pentoxifylline,136594
Pentoxifylline,16219830
Pentoxifylline,71627811
Phenylbutazone,3840
Phenylbutazone,4781
Phenylbutazone,31113
Phenylbutazone,16219972
Suprofen (ophthalmic),
Tirofiban,5486
Tirofiban,60947
Tirofiban,64781
Tirofiban,10478439
Tirofiban,21981368
Tirofiban,71296116
Tirofiban,76453618
Azelastine (nasal),
Prednisolone (ophthalmic),
Triamcinolone (nasal),
Dexamethasone (nasal),
Atovaquone,74989
Atovaquone,9917662
Atovaquone,44483269
Atovaquone,44828820
Atovaquone,76974486
Atovaquone,155903694
Proguanil,4923
Proguanil,5353897
Proguanil,6178111
Proguanil,9570076
Proguanil,92044438
Proguanil,129893322
Guanidine,3520
Guanidine,10481
Guanidine,12805
Guanidine,22409
Guanidine,32838
Guanidine,451298
Guanidine,11651517
Guanidine,13368205
Guanidine,20080354
Guanidine,53404429
Guanidine,86287519
Guanidine,90477902
Guanidine,101134254
Auranofin,88293
Auranofin,6333901
Auranofin,6918453
Auranofin,10228443
Auranofin,16667669
Auranofin,24199313
Auranofin,57417071
Auranofin,70788951
Auranofin,124081048
Auranofin,138402869
Auranofin,162533813
Avanafil,9869929
Avanafil,18762634
Avanafil,66686634
Axitinib,2735853
Axitinib,3086685
Axitinib,6450551
Axitinib,9934283
Axitinib,60182318
Axitinib,71301685
Axitinib,73851864
Axitinib,131852395
Axitinib,162040434
Azathioprine,2265
Azathioprine,65948
Azathioprine,412320
Azathioprine,11529527
Azilsartan medoxomil,57472986
Azilsartan medoxomil,135409642
Azilsartan medoxomil,135848669
Methylene blue,4139
Methylene blue,6099
Methylene blue,15045
Methylene blue,104827
Methylene blue,407237
Methylene blue,16211647
Methylene blue,44134820
Methylene blue,51001876
Methylene blue,53461413
Benzocaine (topical),
Bacitracin,2283
Bacitracin,9016
Bacitracin,65281
Bacitracin,84103
Bacitracin,439542
Bacitracin,3083711
Bacitracin,5311014
Bacitracin,6474109
Bacitracin,6714010
Bacitracin,10909430
Bacitracin,16051936
Bacitracin,24848132
Bacitracin,24848133
Bacitracin,24848134
Bacitracin,45357579
Bacitracin,57206935
Bacitracin,60196264
Bacitracin,71308316
Bacitracin,71729962
Bacitracin,73265307
Bacitracin,73416663
Bacitracin,75107451
Bacitracin,78122640
Bacitracin,78161633
Bacitracin,122172983
Bacitracin,129009996
Bacitracin,131674989
Bacitracin,131839573
Bacitracin,132981015
Bacitracin,155289643
Bacitracin,162533981
Bacitracin,165706073
Neomycin (topical),
Calcium citrate,13136
Calcium citrate,24363
Calcium citrate,189190
Calcium citrate,4548420
Calcium citrate,5282392
Calcium citrate,86746885
Calcium citrate,91886343
Calcium citrate,157010068
Calcium glubionate anhydrous,64776
Calcium glubionate anhydrous,6093407
Calcium glubionate anhydrous,146012767
Calcium gluconate,9290
Calcium gluconate,5048408
Calcium gluconate,6095520
Calcium gluconate,10342633
Calcium gluconate,10982878
Calcium gluconate,23724989
Calcium gluconate,24183210
Calcium gluconate,71308416
Calcium gluconate,131699218
Calcium gluconate,131883091
Calcium lactate,13144
Calcium lactate,521805
Calcium lactate,5282393
Calcium lactate,9859247
Calcium lactate,15774944
Calcium lactate,87057680
Calcium lactate,123133976
Calcium lactate,129894341
Calcium Phosphate,14781
Calcium Phosphate,24441
Calcium Phosphate,24454
Calcium Phosphate,24456
Calcium Phosphate,104805
Calcium Phosphate,656670
Magnesium chloride,24584
Magnesium chloride,24644
Magnesium chloride,123352
Magnesium chloride,176163
Magnesium chloride,643991
Magnesium chloride,5360315
Magnesium chloride,5486781
Magnesium chloride,21225507
Magnesium chloride,24847993
Magnesium chloride,24847994
Magnesium chloride,24847995
Magnesium chloride,24847996
Magnesium chloride,24847997
Magnesium chloride,24847998
Magnesium chloride,24847999
Magnesium chloride,24848005
Magnesium chloride,24848006
Magnesium chloride,24848007
Magnesium chloride,24848008
Magnesium chloride,24848101
Magnesium chloride,24848102
Magnesium chloride,24848103
Magnesium chloride,24848142
Magnesium chloride,24848143
Magnesium chloride,24848144
Magnesium chloride,24848145
Magnesium chloride,24848146
Magnesium chloride,24848147
Magnesium gluconate,10690
Magnesium gluconate,19261
Magnesium gluconate,6535103
Magnesium gluconate,11418570
Magnesium gluconate,16212261
Magnesium gluconate,71307072
Magnesium gluconate,71587201
Magnesium gluconate,91886357
Magnesium gluconate,134694906
Baloxavir marboxil,124081876
Baloxavir marboxil,124081896
Baloxavir marboxil,134817203
Baloxavir marboxil,138566969
Baloxavir marboxil,146156157
Zinc gluconate,10690
Zinc gluconate,20543
Zinc gluconate,158040
Zinc gluconate,359196
Zinc gluconate,443445
Zinc gluconate,452949
Zinc gluconate,6419706
Zinc gluconate,9881664
Zinc gluconate,14976684
Zinc gluconate,19067485
Zinc gluconate,25199607
Zinc gluconate,129627469
Zinc gluconate,129627949
Zinc sulfate,24424
Zinc sulfate,62639
Zinc sulfate,62640
Zinc sulfate,522661
Zinc sulfate,23001851
Bromfenac,60726
Bromfenac,2782183
Bromfenac,11954316
Bromfenac,23693301
Bromfenac,71313153
Carbenicillin,2550
Carbenicillin,2560
Carbenicillin,20824
Carbenicillin,20933
Carbenicillin,44093
Carbenicillin,1548945
Carbenicillin,1548947
Carbenicillin,5352016
Carbenicillin,6347536
Carbenicillin,6560166
Carbenicillin,7059498
Carbenicillin,7059500
Carbenicillin,12877824
Carbenicillin,12881143
Carbenicillin,18406186
Carbenicillin,21680713
Carbenicillin,70679358
Cefaclor,2609
Cefaclor,40958
Cefaclor,51038
Cefaclor,51039
Cefaclor,5282500
Cefaclor,6604572
Cefaclor,7048572
Cefaclor,9930040
Cefaclor,12838185
Cefaclor,22023725
Cefaclor,22813341
Cefaclor,29921805
Cefaclor,45357516
Cefaclor,45934629
Cefaclor,129893472
Cefdinir,6398970
Cefdinir,6399011
Cefdinir,6399253
Cefdinir,6413100
Cefdinir,6803597
Cefdinir,6915944
Cefdinir,11655595
Cefdinir,17756789
Cefdinir,87622762
Cefdinir,88046200
Cefdinir,92332538
Cefdinir,123133951
Cefdinir,131714458
Cephalexin,2666
Cephalexin,27447
Cephalexin,62921
Cephalexin,62922
Cephalexin,146202
Cephalexin,194216
Cephalexin,6560168
Cephalexin,6604534
Cephalexin,15572070
Cephalexin,21875011
Cephalexin,22817051
Cephalexin,23623925
Cephalexin,23623926
Cephalexin,57515946
Clavulanic acid,2172
Clavulanic acid,5280980
Clavulanic acid,5281002
Clavulanic acid,16204478
Clavulanic acid,145946061
Clavulanic acid,168314597
Dicloxacillin,3041
Dicloxacillin,18381
Dicloxacillin,31715
Dicloxacillin,1548960
Dicloxacillin,6560172
Dicloxacillin,9956342
Dicloxacillin,44123504
Dicloxacillin,60148384
Ketoprofen,3825
Ketoprofen,5327
Ketoprofen,180540
Ketoprofen,211143
Ketoprofen,667550
Ketoprofen,10706176
Ketoprofen,10777389
Ketoprofen,11777117
Ketoprofen,22450077
Nitrofurantoin,4509
Nitrofurantoin,8029
Nitrofurantoin,5353830
Nitrofurantoin,6604200
Nitrofurantoin,15240743
Nitrofurantoin,24848111
Oxaprozin,4583
Oxaprozin,4614
Phenoxymethylpenicillin,4731
Phenoxymethylpenicillin,6869
Phenoxymethylpenicillin,6426739
Sulfadiazine,5215
Sulfadiazine,105570
Sulfadiazine,152849
Sulfamethizole,5328
Sulfamethizole,622973
Sulfamethizole,736817
Sulfisoxazole,5344
Sulfisoxazole,5702850
Sulfisoxazole,124251693
Valaciclovir,24870804
Valaciclovir,53486058
Valaciclovir,135398741
Valaciclovir,135398742
Valaciclovir,135459833
Valaciclovir,135483437
Valaciclovir,136205834
Valaciclovir,136666677
Baricitinib,44205240
Basiliximab,
Ambenonium,2131
Aminophylline,2153
Aminophylline,9433
Aminophylline,91268
Aminophylline,441189
Aminophylline,16218860
Aminophylline,18680317
Aminophylline,20848874
Aminophylline,78168771
Caspofungin,151068
Caspofungin,468682
Caspofungin,2826718
Caspofungin,3035406
Caspofungin,5311039
Caspofungin,9963413
Caspofungin,16119814
Caspofungin,25246317
Caspofungin,53486402
Caspofungin,58012659
Caspofungin,74889167
Caspofungin,86575691
Caspofungin,129627691
Caspofungin,134695309
Caspofungin,139586083
Caspofungin,146157491
Colesevelam,160051
Colesevelam,56843207
Colesevelam,60208760
Dapsone (topical),
Doxacurium,60168
Doxacurium,60169
Doxacurium,5284551
Doxacurium,5284552
Doxacurium,5311076
Doxacurium,5311077
Doxacurium,9898272
Doxorubicin,1690
Doxorubicin,1691
Doxorubicin,31703
Doxorubicin,32874
Doxorubicin,32875
Doxorubicin,41867
Doxorubicin,65348
Doxorubicin,444068
Doxorubicin,445023
Doxorubicin,6916127
Doxorubicin,21584061
Doxorubicin,24871487
Doxorubicin,40469134
Doxorubicin,45039140
Doxorubicin,135443397
Doxorubicin,171905190
Doxorubicin (liposomal),
Ethotoin,3292
Ethotoin,6604216
Ethotoin,12309784
Exemestane,3142
Exemestane,60198
Exemestane,3145958
Exemestane,4460995
Exemestane,16667705
Exemestane,46783392
Exemestane,117072350
Exemestane,129010006
Fluoxymesterone,3387
Fluoxymesterone,6446
Fluoxymesterone,224154
Fluoxymesterone,2734218
Fluoxymesterone,6429867
Fluoxymesterone,6432701
Fluoxymesterone,10088392
Fluoxymesterone,169543670
Guanfacine,3519
Guanfacine,64139
Guanfacine,71401
Guanfacine,46780454
Irinotecan,3750
Irinotecan,60837
Irinotecan,60838
Irinotecan,74990
Irinotecan,6093360
Irinotecan,9873396
Irinotecan,18357556
Irinotecan,59799534
Irinotecan,67108483
Irinotecan (liposomal),
Itraconazole,3793
Itraconazole,55283
Itraconazole,6450208
Itraconazole,6917738
Itraconazole,9961741
Itraconazole,14179008
Itraconazole,14179013
Itraconazole,45039617
Itraconazole,58612883
Itraconazole,101043433
Itraconazole,137309583
Itraconazole,146018919
Itraconazole,162624858
Levobupivacaine,2474
Levobupivacaine,64737
Levobupivacaine,92253
Levobupivacaine,117963
Levobupivacaine,117965
Levobupivacaine,45357552
Methyldopa,4138
Methyldopa,23497
Methyldopa,38852
Methyldopa,38853
Methyldopa,40175
Methyldopa,424631
Methyldopa,721860
Methyldopa,6919173
Methyldopa,18530292
Methyldopa,23620856
Methyldopa,24848078
Mivacurium,104803
Mivacurium,5281042
Mivacurium,5281080
Mivacurium,6308454
Mivacurium,22839211
Montelukast,4248
Montelukast,60951
Montelukast,5281040
Montelukast,5284590
Montelukast,5311297
Montelukast,6540473
Montelukast,16758208
Montelukast,23196931
Montelukast,23663996
Montelukast,53394937
Montelukast,77140346
Paclitaxel (protein-bound),
Phenobarbital,4763
Phenobarbital,16266
Phenobarbital,304583
Phenobarbital,451212
Phenobarbital,451215
Phenobarbital,10489854
Phenobarbital,67467255
Praziquantel,4891
Praziquantel,16249
Praziquantel,445900
Praziquantel,1917817
Praziquantel,21225722
Ramelteon,3290
Ramelteon,208902
Ramelteon,4771086
Ramelteon,9881626
Ramelteon,10858193
Rifapentine,11987808
Rifapentine,135403821
Rifapentine,135448133
Rifapentine,135607397
Rifapentine,135659016
Rifapentine,135749824
Rifapentine,135812979
Rifapentine,135887820
Rifapentine,135921128
Rifapentine,135923492
Rifapentine,135925739
Rifapentine,135926881
Rifapentine,135932821
Rifapentine,135968625
Rifapentine,136073066
Rifapentine,136122663
Rifapentine,136238508
Rifapentine,136239899
Rifapentine,136246610
Rifapentine,137030254
Rifapentine,137091123
Rifapentine,137091916
Rifapentine,137190541
Rifapentine,137225364
Rifapentine,137235501
Rifapentine,138404395
Rifapentine,154809625
Rifapentine,170919992
Tadalafil,110635
Tadalafil,4687521
Tadalafil,9908373
Tadalafil,21118667
Tadalafil,44119263
Tadalafil,59776653
Terazosin,4828
Terazosin,5401
Terazosin,44383
Terazosin,63016
Terazosin,663211
Terazosin,691106
Terazosin,969465
Terazosin,1398859
Terazosin,9803362
Thalidomide,3220
Thalidomide,5426
Thalidomide,75792
Thalidomide,92142
Thalidomide,202697
Thalidomide,11139757
Tubocurarine,6000
Tubocurarine,14947
Tubocurarine,23422
Tubocurarine,64645
Tubocurarine,452970
Tubocurarine,5351750
Tubocurarine,10372191
Tubocurarine,12359187
Tubocurarine,44135740
Tubocurarine,124081030
Vigabatrin,5665
Vigabatrin,157018
Vigabatrin,10219440
Vigabatrin,10396879
Vigabatrin,11768584
Vigabatrin,25202592
Vigabatrin,45934630
Beclomethasone dipropionate (nasal),
Belatacept,
Belimumab,5346183
Oxitriptan,144
Oxitriptan,78054
Oxitriptan,439280
Oxitriptan,6971044
Cabergoline,2512
Cabergoline,41109
Cabergoline,54746
Cabergoline,9890045
Cabergoline,20610888
Cabergoline,69869152
Cabergoline,90488776
Cabergoline,126968469
Cabergoline,134715722
Cabergoline,146159823
Cabergoline,168310348
Clomipramine,2801
Clomipramine,68539
Clomipramine,451077
Escitalopram,2771
Escitalopram,146570
Escitalopram,146571
Escitalopram,747897
Escitalopram,6101829
Escitalopram,9844182
Escitalopram,10832572
Escitalopram,21871605
Escitalopram,122164953
Escitalopram,122164954
Flecainide,3356
Flecainide,41022
Flecainide,6603850
Flecainide,6604414
Frovatriptan,77992
Frovatriptan,152943
Frovatriptan,5284561
Frovatriptan,6336426
Molindone,23897
Molindone,6604347
Molindone,9883259
Naratriptan,3367
Naratriptan,4236
Naratriptan,4440
Naratriptan,60875
Naratriptan,10545065
Naratriptan,10568962
Naratriptan,25137850
Nebivolol,71301
Nebivolol,189562
Nebivolol,189563
Nebivolol,213056
Nebivolol,9844194
Nebivolol,11626384
Nebivolol,24866733
Nebivolol,71296114
Nebivolol,71750969
Nebivolol,118422671
Nebivolol,131674192
Nebivolol,134378124
Pergolide,4745
Pergolide,47811
Pergolide,47812
Pergolide,47813
Pergolide,68289
Pergolide,6604160
Pergolide,6604570
Pergolide,9972957
Pergolide,11392877
Pergolide,21871606
Propafenone,4932
Propafenone,36708
Propafenone,74973
Propafenone,184819
Propafenone,184820
Propafenone,657387
Propafenone,13504883
Propafenone,45359076
Rizatriptan,5078
Rizatriptan,77997
Rizatriptan,6453343
Rizatriptan,11701279
St. John's Wort,
Tetrabenazine,6018
Tetrabenazine,450960
Tetrabenazine,667453
Tetrabenazine,6540815
Tetrabenazine,11634155
Tetrabenazine,73416645
Tetrabenazine,169447979
Thiothixene,5454
Thiothixene,64755
Thiothixene,229387
Thiothixene,941650
Thiothixene,941651
Thiothixene,6436005
Thiothixene,6444849
Thiothixene,11954259
Yohimbine,2866
Yohimbine,8969
Yohimbine,92766
Yohimbine,640401
Yohimbine,989388
Yohimbine,5315405
Yohimbine,5351693
Yohimbine,6432113
Yohimbine,7223820
Yohimbine,12304060
Yohimbine,91746234
Yohimbine,129317215
Zolmitriptan,5731
Zolmitriptan,60857
Zolmitriptan,441240
Zolmitriptan,5463805
Zolmitriptan,77718929
Zolmitriptan,134814124
Ezetimibe,150311
Ezetimibe,4979942
Ezetimibe,6710700
Ezetimibe,9832423
Ezetimibe,10573550
Ezetimibe,10927783
Ezetimibe,11069692
Ezetimibe,11101767
Ezetimibe,11811876
Ezetimibe,45039238
Ezetimibe,51455892
Ezetimibe,54156640
Ezetimibe,69281225
Methscopolamine,4120
Methscopolamine,9072
Methscopolamine,71183
Methscopolamine,5277135
Methscopolamine,5459110
Methscopolamine,5702083
Methscopolamine,16757702
Methscopolamine,23724781
Methscopolamine,44630477
Methscopolamine,49800047
Methscopolamine,101282727
Methscopolamine,124080928
Hydrocortisone (ophthalmic),
Bicalutamide,2375
Bicalutamide,2378
Bicalutamide,3065
Bicalutamide,56069
Bicalutamide,441405
Bicalutamide,22008822
Bicalutamide,49849567
Bicalutamide,122402912
Bicalutamide,129893340
Bicalutamide,170836336
Bictegravir,90311989
Bictegravir,129130827
Bictegravir,145865305
Bictegravir,156758090
Emtricitabine,3129
Emtricitabine,60877
Emtricitabine,454519
Emtricitabine,454858
Emtricitabine,9833525
Emtricitabine,9837769
Emtricitabine,10955876
Emtricitabine,11954236
Emtricitabine,22858382
Emtricitabine,42608287
Emtricitabine,45358076
Bedaquiline,5388906
Bedaquiline,5746640
Bedaquiline,10437679
Bedaquiline,10657538
Bedaquiline,11478467
Bedaquiline,44581935
Bedaquiline,53322408
Bedaquiline,58180805
Bedaquiline,118796327
Bedaquiline,145705665
Bedaquiline,156758055
Bepridil,206
Bepridil,2351
Bepridil,50088
Bepridil,91640
Bepridil,91725
Bepridil,445143
Bepridil,16048570
Bepridil,44140551
Bosutinib,3076
Bosutinib,5328940
Bosutinib,16791214
Bosutinib,46926609
Bosutinib,98123451
Cabozantinib,24956525
Cabozantinib,25102847
Cabozantinib,53385502
Cilostazol,2754
Cilostazol,2756
Cilostazol,45358936
Cilostazol,46705393
Cilostazol,70132001
Crizotinib,3102
Crizotinib,11496366
Crizotinib,11597571
Crizotinib,11626560
Crizotinib,54613769
Crizotinib,56671814
Crizotinib,71315007
Dasatinib,3111
Dasatinib,3738
Dasatinib,3062316
Dasatinib,11540687
Dasatinib,18366143
Dasatinib,45358766
Dasatinib,53487137
Dasatinib,54592383
Dasatinib,72199624
Degarelix,16136245
Degarelix,44151801
Degarelix,44208978
Degarelix,101755083
Degarelix,131676691
Degarelix,135445759
Degarelix,139211189
Enzalutamide,15951529
Enzalutamide,46898523
Enzalutamide,71749913
Eribulin,6331630
Eribulin,11354606
Eribulin,17755248
Eribulin,54750204
Eribulin,137189978
Eribulin,146158380
Eribulin,166639725
Ezogabine,121892
Ezogabine,6918229
Halofantrine,37392
Halofantrine,37393
Halofantrine,72454
Halofantrine,18176399
Halofantrine,36688213
Hydroxychloroquine,3652
Hydroxychloroquine,12947
Hydroxychloroquine,178396
Hydroxychloroquine,225113
Hydroxychloroquine,78435478
Hydroxychloroquine,122174103
Inotuzumab ozogamicin,
Lapatinib,208908
Lapatinib,9941095
Lapatinib,11557040
Lapatinib,11679357
Lapatinib,24978525
Lapatinib,45139106
Lapatinib,118753054
Linaclotide,16158208
Linaclotide,57458936
Linaclotide,92044408
Linaclotide,101043580
Linaclotide,119081209
Linaclotide,131673845
Linaclotide,132451758
Linaclotide,137699188
Linaclotide,139266799
Linaclotide,166638339
Lofexidine,30667
Lofexidine,30668
Lofexidine,208822
Lofexidine,692233
Lofexidine,3038503
Lofexidine,57516047
Nilotinib,3353
Nilotinib,71671
Nilotinib,644241
Nilotinib,71434277
Nilotinib,73013174
Panobinostat,3318
Panobinostat,6918837
Panobinostat,57519507
Panobinostat,87310494
Panobinostat,121232390
Pazopanib,10113978
Pazopanib,11525740
Pazopanib,46864002
Pimavanserin,10071196
Pimavanserin,11672491
Pimavanserin,56777016
Pimavanserin,155885353
Posaconazole,6933
Posaconazole,147912
Posaconazole,468595
Posaconazole,10532764
Posaconazole,11520437
Posaconazole,11542142
Posaconazole,21309251
Posaconazole,21910730
Posaconazole,72699173
Posaconazole,78357825
Posaconazole,94865928
Posaconazole,118797848
Posaconazole,129010329
Primaquine,4908
Primaquine,6135
Primaquine,185162
Primaquine,3044368
Primaquine,3044369
Primaquine,24848224
Probucol,427
Probucol,4912
Procainamide,4913
Procainamide,45047
Procainamide,66068
Rilpivirine,3006171
Rilpivirine,5270790
Rilpivirine,6451164
Romidepsin,3425
Romidepsin,13230
Romidepsin,73461
Romidepsin,5352062
Romidepsin,6376295
Romidepsin,49863499
Romidepsin,56840936
Romidepsin,57515973
Romidepsin,58708317
Romidepsin,75309128
Romidepsin,90488850
Romidepsin,91110640
Romidepsin,118503404
Romidepsin,119081676
Romidepsin,123135747
Romidepsin,129905275
Romidepsin,154574495
Romidepsin,166639342
Sevoflurane,5206
Sevoflurane,10176580
Sodium bicarbonate,767
Sodium bicarbonate,769
Sodium bicarbonate,516892
Sodium bicarbonate,16212001
Sodium bicarbonate,21225613
Sodium bicarbonate,23693623
Sodium bicarbonate,24192197
Sodium bicarbonate,24847993
Sodium bicarbonate,24847994
Sodium bicarbonate,24848000
Sodium bicarbonate,24848103
Sodium bicarbonate,24848114
Sodium bicarbonate,24848123
Sodium bicarbonate,24848157
Sodium bicarbonate,50987224
Solifenacin,154059
Solifenacin,155692
Solifenacin,216457
Solifenacin,443937
Solifenacin,443938
Solifenacin,9885319
Solifenacin,10650122
Solifenacin,44198306
Solifenacin,44404147
Solifenacin,51035318
Sunitinib,3086686
Sunitinib,5329102
Sunitinib,6456015
Sunitinib,6456016
Sunitinib,10046539
Sunitinib,24978543
Sunitinib,25214490
Sunitinib,29927231
Sunitinib,44181971
Sunitinib,67155724
Sunitinib,170836376
Telavancin,3081362
Telavancin,6918703
Telavancin,9812715
Telavancin,21014972
Telavancin,129627790
Telavancin,133268491
Telavancin,135741946
Telavancin,138112609
Telavancin,166639817
Urea,713
Urea,1176
Urea,14798
Urea,69363
Urea,95288
Urea,95700
Urea,101721
Urea,115489
Urea,120120
Urea,3048763
Urea,3052713
Urea,3052719
Urea,3057107
Urea,5356249
Urea,5702404
Urea,9554253
Urea,9561108
Urea,24848088
Urea,53431158
Vandetanib,3081361
Vandetanib,5329048
Vandetanib,68035220
Vandetanib,93477484
Vemurafenib,42611257
Disulfiram,3117
Disulfiram,101405
Disulfiram,185710
Ethambutol,3279
Ethambutol,14052
Ethambutol,465436
Ethambutol,470071
Ethambutol,470072
Ethambutol,470087
Ethambutol,504259
Ethambutol,12602206
Ethambutol,28145921
Ethambutol,54582985
Ethambutol,146026056
Ethionamide,3284
Ethionamide,2761171
Ethionamide,9920436
Etoposide,3138
Etoposide,3310
Etoposide,36462
Etoposide,439525
Etoposide,5284558
Etoposide,6419930
Etoposide,6610299
Etoposide,6708815
Etoposide,9916469
Etoposide,11758093
Etoposide,11870245
Etoposide,11957527
Etoposide,17571827
Etoposide,24214025
Etoposide,45356822
Etoposide,50936917
Etoposide,50989217
Etoposide,53486057
Etoposide,57369479
Etoposide,59360017
Etoposide,73153253
Etoposide,90657341
Etoposide,92209272
Etoposide,134694737
Etoposide,135056244
Etoposide,137704929
Fluorouracil,3385
Fluorouracil,450213
Fluorouracil,14907381
Fluorouracil,19087763
Mebendazole,4030
Oxacillin,4607
Oxacillin,4608
Oxacillin,6196
Oxacillin,437570
Oxacillin,1548982
Oxacillin,1549974
Oxacillin,1751513
Oxacillin,6426740
Oxacillin,6560179
Oxacillin,7048730
Oxacillin,7048731
Oxacillin,21872746
Oxacillin,26579868
Oxacillin,137347989
Piperacillin,4835
Piperacillin,31864
Piperacillin,43672
Piperacillin,73246
Piperacillin,73657
Piperacillin,153902
Piperacillin,474871
Piperacillin,6604563
Piperacillin,21680710
Piperacillin,23666879
Piperacillin,23673309
Piperacillin,23685000
Piperacillin,23702394
Piperacillin,23702667
Piperacillin,40520301
Piperacillin,70683029
Piperacillin,71306728
Pravastatin,4889
Pravastatin,54687
Pravastatin,6728942
Pravastatin,9846407
Pravastatin,9873102
Pravastatin,9931183
Pravastatin,10071008
Pravastatin,10366284
Pravastatin,11786203
Pravastatin,16759173
Pravastatin,22833647
Pravastatin,24849132
Pravastatin,49771252
Pravastatin,71684613
Pravastatin,91928735
Pravastatin,133655497
Stavudine,5155
Stavudine,18283
Stavudine,453465
Stavudine,462220
Stavudine,470154
Stavudine,727961
Stavudine,9918607
Stavudine,10775595
Stavudine,11042603
Stavudine,15979285
Stavudine,44630568
Tretinoin,5538
Tretinoin,444795
Tretinoin,449171
Tretinoin,5282379
Tretinoin,6419707
Tretinoin,24848028
Tretinoin,24848068
Tretinoin,145826768
Bivalirudin,16129704
Bivalirudin,19797045
Bivalirudin,71433661
Bivalirudin,101041682
Bivalirudin,156299518
Bleomycin,72466
Bleomycin,72511
Bleomycin,84068
Bleomycin,456190
Bleomycin,3977014
